<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<AMOUNT>;<VOLUME>
LEAS;D;20160418;000000;600;602;600;601;23480;14102740
LEAS;D;20160419;000000;601;601;601;601;10500;6310500
LEAS;D;20160420;000000;601;606;591;600;13680;8226890
LEAS;D;20160421;000000;590;607;590;602;13570;8172170
LEAS;D;20160422;000000;602;603;591;591;15020;9042820
LEAS;D;20160425;000000;602;603;602;602;12000;7226000
LEAS;D;20160426;000000;602;603;602;603;15000;9036500
LEAS;D;20160427;000000;603;604;592;592;9010;5434420
LEAS;D;20160429;000000;608;608;608;608;10;6080
LEAS;D;20160504;000000;602;603;602;603;21900;13193000
LEAS;D;20160505;000000;603;604;603;604;22500;13577000
LEAS;D;20160506;000000;605;610;603;604;18420;11126140
