<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<AMOUNT>;<VOLUME>
NKNC;D;20080902;000000;16.5;16.5;16.5;16.5;10000;165000
NKNC;D;20080903;000000;15.5;16.5;15.5;16.5;10400;171200
NKNC;D;20080904;000000;16.5;16.5;16.5;16.5;10000;165000
NKNC;D;20080905;000000;15;15;15;15;100;1500
NKNC;D;20080908;000000;15.75;15.75;15.75;15.75;100;1575
NKNC;D;20080916;000000;14;14;10;10.718;41400;430372.4
NKNC;D;20080919;000000;10;10.5;10;10.25;101800;1060000
NKNC;D;20080922;000000;10.5;12.5;10;10;92500;935625
NKNC;D;20080923;000000;10.5;10.5;9.5;10;2200;21100
NKNC;D;20080924;000000;10;10.5;9.9;9.9;4800;47660
NKNC;D;20080925;000000;9.85;9.85;9.85;9.85;2600;25610
NKNC;D;20080926;000000;10;10;10;10;6600;66000
NKNC;D;20080929;000000;9.6;9.6;9.6;9.6;100;960
NKNC;D;20080930;000000;10;10;10;10;100;1000
NKNC;D;20081002;000000;9.26;10;9.26;10;400;3778
NKNC;D;20081003;000000;10;10;10;10;3800;38000
NKNC;D;20081006;000000;9.5;9.75;9.4;9.5;77000;744685
NKNC;D;20081007;000000;9.5;9.5;9.3;9.3;18200;172860
NKNC;D;20081013;000000;6.5;9.5;6.5;9;300;2500
NKNC;D;20081017;000000;7.75;8;7.75;7.755;16700;132194
NKNC;D;20081020;000000;7.75;7.75;7.75;7.75;1900;14725
NKNC;D;20081021;000000;6.95;6.95;6.95;6.95;200;1390
NKNC;D;20081023;000000;7.5;7.5;7.5;7.5;25800;193500
NKNC;D;20081024;000000;7.999;7.999;7.995;7.995;200;1599.4
NKNC;D;20081028;000000;7.5;7.5;7.5;7.5;300;2250
NKNC;D;20081029;000000;7;7;7;7;500;3500
NKNC;D;20081030;000000;7;7;7;7;2500;17500
NKNC;D;20081031;000000;6.5;7;6.5;7;5300;36110
NKNC;D;20081101;000000;7;7;7;7;1100;7700
NKNC;D;20081105;000000;6.998;6.998;6.998;6.998;300;2099.4
NKNC;D;20081106;000000;7;7;7;7;1000;7000
NKNC;D;20081107;000000;6.899;6.9;6.899;6.9;2300;15869.6
NKNC;D;20081110;000000;6.998;7.014;6.998;7;107200;750929.6
NKNC;D;20081113;000000;7;7;6.5;6.5;1400;9150
NKNC;D;20081114;000000;7;7;7;7;700;4900
NKNC;D;20081118;000000;6;6.8;6;6.8;1100;6680
